panoID,filename,elevation,sun_x,confidence
3356_vexjDrSQymWr-RORen8N7A_-19.75442560_-50.91661340,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3356_vexjDrSQymWr-RORen8N7A_-19.75442560_-50.91661340.jpg,33.5517,15.69,0.015381
1010_FUz1ZpAgvX1P3JfqcsOEcQ_43.71011725_-82.60973825,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1010_FUz1ZpAgvX1P3JfqcsOEcQ_43.71011725_-82.60973825.jpg,36.2203,481.51,0.054489
517_IxLEB13ocpzo2illPZW7cA_25.86850658_88.14308427,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/517_IxLEB13ocpzo2illPZW7cA_25.86850658_88.14308427.jpg,42.8906,91.02,0.047256
2509_Af_sFjp_Ah2WJO4q2-AAIQ_33.99940910_-117.04796300,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2509_Af_sFjp_Ah2WJO4q2-AAIQ_33.99940910_-117.04796300.jpg,32.8935,410.22,0.050415
2670_c22ZLSFWS61Jtqjch7pyPw_13.67225788_103.71699336,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2670_c22ZLSFWS61Jtqjch7pyPw_13.67225788_103.71699336.jpg,22.9847,243.18,0.03714
656_UL0sRv0MYHb9Zy4OzJ8EWg_50.40737638_4.26977232,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/656_UL0sRv0MYHb9Zy4OzJ8EWg_50.40737638_4.26977232.jpg,31.4866,496.52,0.01178
1346_0msI7mj0WEUIVDSI28Lvxg_30.37866058_-89.08127003,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1346_0msI7mj0WEUIVDSI28Lvxg_30.37866058_-89.08127003.jpg,24.7367,295.34,0.088562
2859_giyligGUfTBZTNbS7vrqSQ_-1.29005758_121.19402119,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2859_giyligGUfTBZTNbS7vrqSQ_-1.29005758_121.19402119.jpg,84.4104,287.45,0.103058
750_U58xFz7PTeSYt_2k46LzqQ_52.60854237_-8.91184342,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/750_U58xFz7PTeSYt_2k46LzqQ_52.60854237_-8.91184342.jpg,63.8422,390.36,0.054016
569_5iNeRO9nxPMX7hE443mciw_18.00868822_74.77916521,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/569_5iNeRO9nxPMX7hE443mciw_18.00868822_74.77916521.jpg,45.2003,317.33,0.122604
1909_rhluwKYKQcWTXMwa7jLqFA_14.81663138_-15.89960529,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1909_rhluwKYKQcWTXMwa7jLqFA_14.81663138_-15.89960529.jpg,72.7832,494.07,0.016678
906_al3Ol0RnXZ4ldd1e8mbCUQ_-33.82350290_148.69329133,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/906_al3Ol0RnXZ4ldd1e8mbCUQ_-33.82350290_148.69329133.jpg,77.9289,265.78,0.121658
2788_Ocpw789cOo7Vf5gGsA3gRg_68.09664089_16.37523153,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2788_Ocpw789cOo7Vf5gGsA3gRg_68.09664089_16.37523153.jpg,36.5814,243.38,0.016769
1718_l1oqwb47KJmKhXjYVBXOWw_37.81929495_128.63265870,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1718_l1oqwb47KJmKhXjYVBXOWw_37.81929495_128.63265870.jpg,43.5187,175.76,0.022873
2176_7h_N1Qso8C-l4JVxGMN35A_-3.58392597_-59.13120111,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2176_7h_N1Qso8C-l4JVxGMN35A_-3.58392597_-59.13120111.jpg,50.859,199.98,0.035629
140_v7hI8sU8XFDwJE_1dGQeNQ_67.96646134_23.66628199,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/140_v7hI8sU8XFDwJE_1dGQeNQ_67.96646134_23.66628199.jpg,43.7698,41.8,0.084686
1365_ZqcDXUvGcihFRiWEQqD0MA_10.47043894_7.37314059,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1365_ZqcDXUvGcihFRiWEQqD0MA_10.47043894_7.37314059.jpg,49.9004,185.82,0.093552
360_BN25i9UPjJNkZ8fkM_bltg_24.84553356_88.56910845,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/360_BN25i9UPjJNkZ8fkM_bltg_24.84553356_88.56910845.jpg,32.3893,459.6,0.025452
2832_1xmv1qP1GyBMzWiX2ph_9A_16.87517513_80.33236615,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2832_1xmv1qP1GyBMzWiX2ph_9A_16.87517513_80.33236615.jpg,38.9533,280.03,0.053833
3375_lQfZm7CLi00d26blxbiwKw_49.21673834_-121.08555956,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3375_lQfZm7CLi00d26blxbiwKw_49.21673834_-121.08555956.jpg,63.3459,469.35,0.049805
1219_7oaC0d5sei_znig87_13Pw_45.76129813_24.82035201,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1219_7oaC0d5sei_znig87_13Pw_45.76129813_24.82035201.jpg,33.2509,402.51,0.040604
458_fFt2BrhrcdU_6Qf-YavVoQ_36.84207939_-76.01315021,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/458_fFt2BrhrcdU_6Qf-YavVoQ_36.84207939_-76.01315021.jpg,34.8217,362.73,0.11261
2772_j_koIVpOp91cAZO9AsjqWA_29.22350902_-13.45228386,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2772_j_koIVpOp91cAZO9AsjqWA_29.22350902_-13.45228386.jpg,25.4703,13.95,0.017044
1124_CsmOnE8AIyEiUP-p-nc44g_0.62615445_34.57959885,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1124_CsmOnE8AIyEiUP-p-nc44g_0.62615445_34.57959885.jpg,58.3545,286.12,0.034576
109_Sqqd1lK1OW29OD0a4xZySg_43.89094717_2.12904542,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/109_Sqqd1lK1OW29OD0a4xZySg_43.89094717_2.12904542.jpg,39.2898,162.11,0.051788
3045_fXLwbRobPzfJszj-l5QzBw_52.50919955_6.09505129,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3045_fXLwbRobPzfJszj-l5QzBw_52.50919955_6.09505129.jpg,45.5711,145.59,0.058502
1911_JlRvFjTyhiikKTxFlSS-BQ_24.50214591_84.64691770,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1911_JlRvFjTyhiikKTxFlSS-BQ_24.50214591_84.64691770.jpg,41.2308,62.08,0.116653
384_TgAC-FYdpy8F8X3dHRAQxQ_51.20196898_19.51354357,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/384_TgAC-FYdpy8F8X3dHRAQxQ_51.20196898_19.51354357.jpg,57.0588,299.76,0.033737
107_j9lXPLClUMSL25a2VQigmg_57.93023872_56.23611256,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/107_j9lXPLClUMSL25a2VQigmg_57.93023872_56.23611256.jpg,34.5779,56.9,0.025436
1239_Ze8jpyhnL2ILUVpAhrIhRw_40.39022346_-3.72176223,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1239_Ze8jpyhnL2ILUVpAhrIhRw_40.39022346_-3.72176223.jpg,66.3298,226.9,0.457779
646_C2cKCWZjshhuD76TUAOf3Q_29.79799186_-98.71461580,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/646_C2cKCWZjshhuD76TUAOf3Q_29.79799186_-98.71461580.jpg,35.0241,272.45,0.021561
562_1XVIQ-AlCw62_1LnuRQnzA_50.07033119_14.99011716,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/562_1XVIQ-AlCw62_1LnuRQnzA_50.07033119_14.99011716.jpg,60.4648,207.29,0.03212
293_F21k4wUJiOEKyt-XLkdxAw_55.85417468_11.99886151,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/293_F21k4wUJiOEKyt-XLkdxAw_55.85417468_11.99886151.jpg,39.6996,110.04,0.122742
898_sYzJpf8qIxHzlWcv9Q_Vfg_42.39226782_-75.08538693,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/898_sYzJpf8qIxHzlWcv9Q_Vfg_42.39226782_-75.08538693.jpg,23.4022,132.75,0.06366
1036_TTvLMqR1sTNIi559GrYzWg_32.66511190_-107.16878780,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1036_TTvLMqR1sTNIi559GrYzWg_32.66511190_-107.16878780.jpg,84.1896,244.66,0.131134
74_fvE_5b20aA9VSqz5cP8VGg_64.75663681_-147.36059830,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/74_fvE_5b20aA9VSqz5cP8VGg_64.75663681_-147.36059830.jpg,48.8823,363.67,0.03804
1837_EsipYZx3rkUid2CZQgcwTw_27.31813617_76.54978754,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1837_EsipYZx3rkUid2CZQgcwTw_27.31813617_76.54978754.jpg,35.2868,72.53,0.100113
743_j1vnqzfm_TQTEUVyQnI2Dg_39.97292867_-2.89827104,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/743_j1vnqzfm_TQTEUVyQnI2Dg_39.97292867_-2.89827104.jpg,66.3067,440.83,0.023361
715_D6ox_nuBox7874Ae96F7pg_-27.60888000_-61.34493092,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/715_D6ox_nuBox7874Ae96F7pg_-27.60888000_-61.34493092.jpg,58.7582,377.76,0.019577
3134_QVXy4YgCCe5ut-H0wSu2Bg_38.07939443_-91.08630851,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3134_QVXy4YgCCe5ut-H0wSu2Bg_38.07939443_-91.08630851.jpg,47.1927,325.44,0.086456
2233_3Sqi23R6bh6IF8_g8xnJ5w_10.14679142_78.79388853,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2233_3Sqi23R6bh6IF8_g8xnJ5w_10.14679142_78.79388853.jpg,38.6938,279.66,0.137115
1133__xLxiUru_r0ia9VdkTyJ3g_24.72834763_121.73040216,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1133__xLxiUru_r0ia9VdkTyJ3g_24.72834763_121.73040216.jpg,71.383,448.21,0.045547
715_-MjWDpsnaXYiCbYevMsQiA_53.51983597_11.07537585,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/715_-MjWDpsnaXYiCbYevMsQiA_53.51983597_11.07537585.jpg,48.3284,304.17,0.038406
1699_yqtjmv-jqMWw5esLk7laYg_36.48150206_-93.90600026,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1699_yqtjmv-jqMWw5esLk7laYg_36.48150206_-93.90600026.jpg,14.605,218.92,0.043869
636_bNLUANNW-TtFQAtpJYMnWQ_52.03336906_4.71702410,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/636_bNLUANNW-TtFQAtpJYMnWQ_52.03336906_4.71702410.jpg,38.2869,339.73,0.09877
2178_oWR-FXxI8zyf5EIN6OhaCA_50.65974059_1.73622657,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2178_oWR-FXxI8zyf5EIN6OhaCA_50.65974059_1.73622657.jpg,57.1758,456.02,0.076126
2443_6-dJRoMEEUcE14UOk3xhJw_-38.55674482_176.04477185,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2443_6-dJRoMEEUcE14UOk3xhJw_-38.55674482_176.04477185.jpg,18.9731,236.04,0.041611
2816_9QV95EGUE8kBqJsRlBZLzw_42.02430436_-79.69587187,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2816_9QV95EGUE8kBqJsRlBZLzw_42.02430436_-79.69587187.jpg,24.3176,306.01,0.06929
991_K5Y4lcMBZAGPgq51rnQHnw_32.71199503_-117.05035096,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/991_K5Y4lcMBZAGPgq51rnQHnw_32.71199503_-117.05035096.jpg,49.7101,287.9,0.042114
84_uIhbVZG-4uM1hs4KVvhLJA_-40.13897092_176.53571807,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/84_uIhbVZG-4uM1hs4KVvhLJA_-40.13897092_176.53571807.jpg,16.3968,453.69,0.062668
2066_unGEQTC63IoEBFLnMlSxDg_35.39781307_-97.53900798,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2066_unGEQTC63IoEBFLnMlSxDg_35.39781307_-97.53900798.jpg,16.0069,47.8,0.042389
1716_l-OXN80gm3o4-diuuzXZBg_33.94759628_-78.22663633,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1716_l-OXN80gm3o4-diuuzXZBg_33.94759628_-78.22663633.jpg,39.4324,273.36,0.02063
630_w2u1YEDTXs1JMFw5N3kfWg_38.08354286_-99.88810634,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/630_w2u1YEDTXs1JMFw5N3kfWg_38.08354286_-99.88810634.jpg,22.8984,238.87,0.087234
257_n5Ojao2Erwcio2G2SGNnRw_22.74247497_-103.04470848,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/257_n5Ojao2Erwcio2G2SGNnRw_22.74247497_-103.04470848.jpg,55.1498,169.42,0.018234
876_z-hDIKTU1qNQq-zrX_kirg_51.21891425_4.12366003,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/876_z-hDIKTU1qNQq-zrX_kirg_51.21891425_4.12366003.jpg,48.48,335.75,0.088959
1827_VddsBXQHbyL-qouaGuVzBg_23.86651996_121.50026704,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1827_VddsBXQHbyL-qouaGuVzBg_23.86651996_121.50026704.jpg,44.0684,69.48,0.077393
403_boCJ0_fLDq1V96S7uRqjAg_51.93654015_1.27844026,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/403_boCJ0_fLDq1V96S7uRqjAg_51.93654015_1.27844026.jpg,51.1872,315.17,0.031403
76_1VwvTsMIRTo8R7qmat5Rcw_61.45348726_21.71727924,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/76_1VwvTsMIRTo8R7qmat5Rcw_61.45348726_21.71727924.jpg,57.7121,336.23,0.133087
529_Ymh4cdAOEMY_uF0yL5IZYQ_43.12874647_10.68143170,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/529_Ymh4cdAOEMY_uF0yL5IZYQ_43.12874647_10.68143170.jpg,9.2956,252.05,0.011017
547_bhHMwxQQ8cQqEZWI2mTKNg_15.83626468_74.50409843,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/547_bhHMwxQQ8cQqEZWI2mTKNg_15.83626468_74.50409843.jpg,68.762,245.86,0.414536
470_mI-l14Tqn_dna3AAHiWLyA_-23.74287746_-49.89010621,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/470_mI-l14Tqn_dna3AAHiWLyA_-23.74287746_-49.89010621.jpg,36.961,297.68,0.021454
3391_o952E6yuPjQa0CD0EcKLcQ_50.86051679_0.56005013,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3391_o952E6yuPjQa0CD0EcKLcQ_50.86051679_0.56005013.jpg,44.3509,70.49,0.076492
859_0i4ZeAbf8OAw9TCRTxw0og_15.73856866_-96.78559163,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/859_0i4ZeAbf8OAw9TCRTxw0og_15.73856866_-96.78559163.jpg,24.1099,484.93,0.022491
59_5R5Z_rlvoL94D4ULMA_66A_46.77082201_-88.44052533,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/59_5R5Z_rlvoL94D4ULMA_66A_46.77082201_-88.44052533.jpg,34.0583,181.0,0.088211
1054_UdVis1Vj6gdvd05WGmlebg_37.10055192_-92.56361595,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1054_UdVis1Vj6gdvd05WGmlebg_37.10055192_-92.56361595.jpg,35.1514,472.29,0.061752
520_SrvgS1B-5pg_vxhtO_4w1A_-31.10712403_-71.11191389,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/520_SrvgS1B-5pg_vxhtO_4w1A_-31.10712403_-71.11191389.jpg,7.7252,147.17,0.032333
1187_-qR6O2AP3xZE6UbefCIvHA_57.05821149_9.21074214,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1187_-qR6O2AP3xZE6UbefCIvHA_57.05821149_9.21074214.jpg,63.2713,58.41,0.019608
495_W65e908Gwn8U-aElXzCHBg_22.75060996_-102.75792234,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/495_W65e908Gwn8U-aElXzCHBg_22.75060996_-102.75792234.jpg,56.5967,473.97,0.026901
578_knp_Lmvz1Steijd8hWGkOA_51.41121277_20.59132769,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/578_knp_Lmvz1Steijd8hWGkOA_51.41121277_20.59132769.jpg,86.8794,245.43,0.053864
728_a0x0gh5W417xzPs0oHsG4w_-26.08602238_27.79236080,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/728_a0x0gh5W417xzPs0oHsG4w_-26.08602238_27.79236080.jpg,76.7846,320.46,0.197235
1778_Z4tnd5xyt_J1iECqYkB8ug_37.15126770_-119.50410085,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1778_Z4tnd5xyt_J1iECqYkB8ug_37.15126770_-119.50410085.jpg,23.3734,335.32,0.042526
2192_YyTCetf5JjNC2xgLhLtYzQ_22.67431768_121.49629901,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2192_YyTCetf5JjNC2xgLhLtYzQ_22.67431768_121.49629901.jpg,76.0954,257.98,0.299423
2875_kVh9EOPLwuCan8qjpM_lcA_46.09000197_3.44620319,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2875_kVh9EOPLwuCan8qjpM_lcA_46.09000197_3.44620319.jpg,19.4087,159.77,0.022736
3039_0QwRN5VurSYLB4Xm9fXk_A_45.04130070_-0.18675995,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3039_0QwRN5VurSYLB4Xm9fXk_A_45.04130070_-0.18675995.jpg,49.6936,17.14,0.019989
1821_I6lwucMqUPcjdHsw500rGA_39.95222663_8.73408126,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1821_I6lwucMqUPcjdHsw500rGA_39.95222663_8.73408126.jpg,45.4066,156.79,0.043472
732_ujdnRIXt796Ue-_Cb44rRQ_38.23980456_32.21208018,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/732_ujdnRIXt796Ue-_Cb44rRQ_38.23980456_32.21208018.jpg,76.4042,229.11,0.0233
1714_xMs0ga_vFbD8UrDOGTINTw_23.24529897_119.67143138,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1714_xMs0ga_vFbD8UrDOGTINTw_23.24529897_119.67143138.jpg,72.6793,464.64,0.017059
1267_wvXKWOg23cjcpIJ0XZsm3Q_36.62950770_-87.43391131,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1267_wvXKWOg23cjcpIJ0XZsm3Q_36.62950770_-87.43391131.jpg,35.2156,146.31,0.039368
1957_XnqSnEYJW0MjAbpIJyMuxA_30.58935172_-87.87617102,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1957_XnqSnEYJW0MjAbpIJyMuxA_30.58935172_-87.87617102.jpg,32.4307,167.75,0.099396
2031_mI-l14Tqn_dna3AAHiWLyA_-23.74287746_-49.89010621,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2031_mI-l14Tqn_dna3AAHiWLyA_-23.74287746_-49.89010621.jpg,36.961,297.68,0.021454
888_dRRd81me43BpM7jljYPScQ_19.26720020_73.17167430,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/888_dRRd81me43BpM7jljYPScQ_19.26720020_73.17167430.jpg,42.519,401.03,0.16066
